id,year,name
0100802,1990,Total Recall
0100814,1990,Tremors
0100822,1990,Tune in Tomorrow...
0100827,1990,Due occhi diabolici
0100835,1991,Ultr…
0100873,1990,Vincent &amp; Theo
0100935,1990,Wild at Heart
0100944,1990,The Witches
0100988,1990,Yksinteoin
0100994,1990,Young Guns II
0100998,1990,Dreams
0101019,1986,Zone rouge
0101020,1991,Zong heng si hai
0101026,1990,?tame
0101253,1992,Three Days to a Kill
0101256,1992,976-Evil II
0101258,1990,A Fei zheng zhuan
0101272,1991,The Addams
0101276,1991,Afraid of the Dark
0101279,1991,Agantuk
0101301,1991,All I Want for Christmas
0101316,1992,Lamant
0101318,1991,Les amants du Pont-Neuf
0101329,1991,An American Tail Fievel Goes West
0101349,1992,Anima Mundi
0101356,1991,Another You
0101376,1991,Atlantis
0101393,1991,Backdraft
0101410,1991,Barton Fink
0101414,1991,Beauty and the Beast
0101420,1990,Begotten
0101428,1991,La belle noiseuse
0101437,1992,Beta
0101452,1991,Bill &amp; Teds Bogus Journey
0101453,1991,Billy Bathgate
0101492,1991,Body Parts
0101507,1991,Boyz n the Hood
0101516,1991,Bugsy
0101540,1991,Cape Fear
0101587,1991,City Slickers
0101590,1991,Class
0101605,1991,The Commitments
0101606,1991,Company Business
0101625,1992,Once Upon a ...
0101640,1991,Da hong deng long gao gao gua
0101669,1991,Dead Again
0101692,1990,Death in Brunswick
0101694,1991,Deceived
0101698,1991,Defending Your Life
0101700,1991,Delicatessen
0101746,1991,The Doctor
0101757,1991,Dont Tell Mom the Babysitters Dead
0101761,1991,The Doors
0101764,1991,Double Impact
0101765,1991,La double vie de V‚ronique
0101775,1991,Drop Dead Fred
0101786,1991,Dutch
0101787,1991,Dying Young
0101798,1991,Edward II
0101811,1991,Enchanted April
0101821,1991,Ernest Scared Stupid
0101829,1991,Europa
0101846,1991,F/X2
0101862,1991,Father of the Bride
0101889,1991,The Fisher King
0101891,1991,The Five Heartbeats
0101898,1991,Flirting
0101912,1991,Frankie and Johnny
0101917,1991,Freddys Dead The Final Nightmare
0101921,1991,Fried Green Tomatoes
0101962,1991,Gojira vs. Kingu Gidorѓ
0101969,1991,Grand Canyon
0101988,1991,Guyver
0102004,1991,The Hard Way
0102014,1991,Hear My Song
0102015,1991,Hearts of Darkness A Filmmakers Apocalypse
0102032,1991,High Strung
0102034,1991,Highlander II The Quickening
0102035,1991,Highway 61
0102048,1991,Homicide
0102057,1991,Hook
0102059,1991,Hot Shots
0102065,1991,House Party 2
0102070,1991,Hudson Hawk
0102071,1991,Hum
0102095,1991,If Looks Could Kill
0102138,1991,JFK
0102175,1991,Jungle Fever
0102178,1991,K2
0102181,1991,Kafka
0102202,1991,Kickboxer 2 The Road Back
0102216,1991,King Ralph
0102250,1991,L.A. Story
0102266,1991,The Last Boy Scout
0102293,1991,Lik Wong
0102369,1991,Madar
0102370,1991,Madonna Truth or Dare
0102388,1991,The Man in the Moon
0102392,1991,Manipulation
0102411,1991,The Marrying Man
0102426,1991,Mediterraneo
0102432,1990,Men of Respect
0102439,1991,To meteoro vima tou pelargou
0102492,1991,My Girl
0102494,1991,My Own Private Idaho
0102510,1991,The Naked Gun 2« The Smell of Fear
0102511,1991,Naked Lunch
0102526,1991,New Jack City
0102536,1991,Night on Earth
0102558,1991,Nothing But Trouble
0102564,1991,Nudist Colony of the Dead
0102587,1991,Omohide poro poro
0102592,1992,One False Move
0102593,1991,One Good Cop
0102603,1991,Oscar
0102674,1991,The Pistol The Birth of a Legend
0102685,1991,Point Break
0102687,1991,Poison
0102690,1991,Popcorn
0102703,1990,Prayer of the Rollerboys
0102713,1991,The Prince of Tides
0102719,1991,Problem Child 2
0102729,1991,Pure Luck
0102744,1990,Quigley Down Under
0102768,1991,Regarding Henry
0102783,1992,Revenge of Billy the Kid
0102798,1991,Robin Hood Prince of Thieves
0102800,1989,Robot Jox
0102803,1991,The Rocketeer
0102900,1991,Shattered
0102915,1991,Showdown in Little Tokyo
0102926,1991,The Silence of the Lambs
0102943,1991,Slacker
0102945,1991,Sleeping with the Enemy
0102951,1991,Soapdish
0102958,1991,Sўlo con tu pareja
0102975,1991,Star Trek VI The Undiscovered Country
0102979,1991,Stepping Out
0102984,1991,Stone Cold
0102989,1991,Straight Out of Brooklyn
0103002,1991,Subspecies
0103003,1991,Suburban Commando
0103030,1991,Tacones lejanos
0103035,1990,Taking Care of Business
0103039,1991,Talkin Dirty After Dark
0103060,1991,Teenage Mutant Ninja Turtles II The Secret of the Ooze
0103064,1991,Terminator 2 Judgment Day
0103074,1991,Thelma &amp; Louise
0103077,1991,Theres Nothing Out There
0103105,1991,Toto le h‚ros
0103112,1991,Toy Soldiers
0103116,1991,Trancers II
0103176,1991,Urga
0103186,1992,Vacas
0103241,1991,What About Bob?
0103243,1991,Where Angels Fear to Tread
0103247,1991,White Fang
0103251,1990,White Palace
0103594,1992,1492 Conquest of Paradise
0103596,1992,3 Ninjas
0103634,1993,Aileen Wuornos The Selling of a Serial Killer
0103639,1992,Aladdin
0103644,1992,Alien?
0103704,1991,Ano natsu ichiban shizukana umi
0103759,1992,Bad Lieutenant
0103767,1992,Baraka
0103772,1992,Basic Instinct
0103776,1992,Batman Returns
0103783,1992,B‚b‚s Kids
0103786,1992,Beethoven
0103793,1992,Bennys Video
0103805,1993,Beyond the Law
0103843,1993,Blown Away
0103850,1992,Bob Roberts
0103855,1992,The Bodyguard
0103859,1992,Boomerang
0103873,1992,Braindead
0103874,1992,Dracula
0103893,1992,Buffy the Vampire Slayer
0103905,1992,Cest arriv‚ prЉs de chez vous
0103919,1992,Candyman
0103923,1990,Captain America
0103924,1992,Captain Ron
0103939,1992,Chaplin
0103950,1993,Sing si lip yan
0103956,1991,Childs Play 3
0103957,1991,Children of the Night
0103976,1992,City of Joy
0103978,1992,Class Act
0103994,1992,Como agua para chocolate
0104008,1992,Conte dhiver
0104009,1992,Cool World
0104029,1993,Cronos
0104036,1992,The Crying Game
0104070,1992,Death Becomes Her
0104107,1992,Diggstown
0104181,1992,Wuthering Heights
0104187,1992,Encino Man
0104231,1992,Far and Away
0104254,1992,FernGully The Last Rainforest
0104257,1992,A Few Good Men
0104265,1992,Final Analysis
0104275,1992,Fires of Kuwait
0104283,1992,Folks
0104285,1993,JЎdlo
0104291,1992,Forever Young
0104299,1992,Freejack
0104346,1992,Gladiator
0104348,1992,Glengarry Glen Ross
0104352,1992,Gojira vs. Mosura
0104361,1989,A Grand Day Out with Wallace and Gromit
0104389,1992,The Hand That Rocks the Cradle
0104409,1992,Hellraiser III Hell on Earth
0104418,1991,Highway to Hell
0104427,1992,Hoffa
0104431,1992,Home Alone 2 Lost in New York
0104437,1992,Honey I Blew Up the Kid
0104438,1992,Honeymoon in Vegas
0104452,1992,HouseSitter
0104454,1992,Howards End
0104466,1992,Husbands and Wives
0104507,1992,Indochine
0104511,1992,Innocent Blood
0104522,1992,Into the West
0104537,1992,The JFK Assassination The Jim Garrison Tapes
0104545,1992,Jamўn jamўn
0104549,1992,Jennifer Eight
0104561,1992,Jo Jeeta Wohi Sikandar
0104573,1992,Juice
0104652,1992,Kurenai no buta
0104684,1992,Lat sau san taam
0104691,1992,The Last of the Mohicans
0104692,1992,The Lawnmower Man
0104694,1992,A League of Their Own
0104695,1992,Leap of Faith
0104714,1992,Lethal Weapon 3
0104753,1992,The Long Day Closes
0104756,1992,Lorenzos Oil
0104779,1992,Bitter Moon
0104782,1992,L‚olo
0104797,1992,Malcolm X
0104802,1992,The Mambo Kings
0104804,1992,Man Trouble
0104815,1992,El mariachi
0104850,1992,Memoirs of an Invisible Man
0104868,1992,The Mighty Ducks
0104879,1992,Miracle Beach
0104926,1992,Mr. Baseball
0104940,1992,The Muppet Christmas Carol
0104952,1992,My Cousin Vinny
0104984,1992,Nervous Ticks
0104990,1992,Newsies
0105019,1992,De noorderlingen
0105046,1992,Of Mice and Men
0105089,1992,The Panama Deception
0105104,1992,Passenger 57
0105112,1992,Patriot Games
0105121,1991,The People Under the Stairs
0105128,1992,Pet Sematary II
0105130,1992,Peters Friends
0105151,1992,The Player
0105159,1992,The Power of One
0105161,1991,Pratikar
0105185,1992,Psy
0105211,1992,Radio Flyer
0105212,1992,Rage and Honor
0105217,1992,Raising Cain
0105219,1992,Rapid Fire
0105226,1993,Red Rock West
0105236,1992,Reservoir Dogs
0105265,1992,A River Runs Through It
0105275,1992,Romper Stomper
0105316,1992,Sarafina
0105323,1992,Scent of a Woman
0105327,1992,School Ties
0105378,1991,Shadows and Fog
0105399,1992,Shuang long hui
0105414,1992,Single White Female
0105415,1992,Singles
0105417,1992,Sister Act
0105428,1992,Sleepwalkers
0105435,1992,Sneakers
0105450,1992,South Central
0105459,1992,Split Second
0105466,1992,Stay Tuned
0105477,1992,Stop Or My Mom Will Shoot
0105488,1992,Strictly Ballroom
0105526,1991,The Taking of Beverly Hills
0105572,1992,That Night
0105585,1992,Thunderheart
0105601,1995,Titanica
0105602,1992,Tito i ja
0105616,1992,Tom and Jerry The Movie
0105629,1992,Toys
0105643,1990,Troll 2
0105665,1992,Twin Peaks Fire Walk with Me
0105682,1992,Un coeur en hiver
0105690,1992,Under Siege
0105695,1992,Unforgiven
0105698,1992,Universal Soldier
0105712,1992,Utz
0105714,1992,Uzlasma
0105764,1992,Visions of Light
0105793,1992,Waynes World
0105812,1992,White Men Cant Jump
0105888,1992,Zendegi va digar hich
0106215,1993,Acciўn mutante
0106218,1996,Ad Fundum
0106220,1993,Addams  Values
0106226,1993,The Age of Innocence
0106246,1993,Alive
0106290,1994,Anna Ot shesti do vosemnadtsati
0106305,1993,La ardilla roja
0106307,1992,Arizona Dream
0106308,1992,Army of Darkness
0106309,1993,Joshua Tree
0106331,1993,Un a¤o perdido
0106332,1993,Ba wang bie ji
0106339,1994,Backbeat
0106341,1993,Bad Boy Bubby
0106364,1993,Batman Mask of the Phantasm
0106384,1993,Glocken aus der Tiefe - Glaube und Aberglaube in Ruбland
0106387,1993,Benny &amp; Joon
0106393,1993,Best of the Best 2
0106400,1993,The Beverly Hillbillies
0106417,1993,Gekij-ban - Bishjo senshi S€rѓ M–n R
0106447,1993,Bodies Rest &amp; Motion
0106452,1993,Body Snatchers
0106453,1993,Body of Evidence
0106469,1993,Bound by Honor
0106471,1993,Boxing Helena
0106489,1993,A Bronx Tale
0106500,1993,CB4
0106519,1993,Carlitos Way
0106521,1993,Carnosaur
0106535,1993,The Cement Garden
0106582,1993,Cliffhanger
0106598,1993,Coneheads
0106611,1993,Cool Runnings
0106620,1993,Contamination .7
0106627,1993,The Crush
0106664,1993,The Dark Half
0106673,1993,Dave
0106677,1993,Dazed and Confused
0106697,1993,Demolition Man
0106701,1993,Dennis the Menace
0106732,1993,Distant Cousins
0106761,1994,Double Dragon
0106770,1993,Dragon The Bruce Lee Story
0106833,1993,Ethan Frome
0106834,1993,Even Cowgirls Get the Blues
0106856,1993,Falling Down
0106881,1993,Fearless
0106912,1993,Fire in the Sky
0106918,1993,The Firm
0106941,1993,For Love or Money
0106950,1992,Fortress
0106965,1993,Free Willy
0106966,1993,Fresa y chocolate
0106977,1993,The Fugitive
0107002,1993,Germinal
0107004,1993,Geronimo An American Legend
0107007,1993,Gettysburg
0107027,1993,Gojira VS Mekagojira
0107034,1993,The Good Son
0107045,1993,Grief
0107048,1993,Groundhog Day
0107050,1993,Grumpy Old Men
0107057,1993,Guilty as Sin
0107076,1993,Hard Target
0107079,1993,Sugar Hill
0107086,1993,Hated GG Allin &amp; the Murder Junkies
0107091,1993,Heart and Souls
0107120,1993,Hocus Pocus
0107131,1993,Homeward Bound The Incredible Journey
0107144,1993,Hot Shots Part Deux
0107148,1993,House of Cards
0107151,1993,The House of the Spirits
0107206,1993,In the Line of Fire
0107207,1993,In the Name of the Father
0107209,1993,In weiter Ferne so nah
0107211,1993,Indecent Proposal
0107212,1993,Indian Summer
0107214,1993,Indien
0107254,1993,Jason Goes to Hell The Final Friday
0107282,1993,The Joy Luck Club
0107286,1993,Judgment Night
0107290,1993,Jurassic Park
0107302,1993,Kalifornia
0107315,1993,Kika
0107362,1993,Last   Hero
0107387,1993,Leprechaun
0107426,1993,Little Buddha
0107438,1993,Look Whos Talking Now
0107472,1993,Die Macht der Bilder Leni Riefenstahl
0107473,1993,Mad Dog and Glory
0107478,1993,Made in America
0107497,1993,Malice
0107501,1993,The Man Without a Face
0107507,1993,Manhattan Murder
0107554,1993,Menace II Society
0107561,1990,Metamorphosis The Alien Factor
0107606,1994,Mothers Boys
0107611,1993,Mr. Jones
0107614,1993,Mrs. Doubtfire
0107616,1993,Much Ado About Nothing
0107617,1993,M—i du du xanh
0107630,1993,My Life
0107653,1993,Naked
0107659,1993,Loaded Weapon 1
0107664,1993,Necronomicon
0107665,1993,Needful Things
0107666,1993,The Neighbor
0107688,1993,The Nightmare Before Christmas
0107692,1993,J–b€ ninp–ch
0107711,1993,Nowhere to Run
0107715,1988,Nukie
0107750,1993,Only the Strong
0107756,1992,Orlando
0107763,1993,The Outfit
0107786,1993,Passage … lacte
0107798,1993,The Pelican Brief
0107808,1993,A Perfect World
0107818,1993,Philadelphia
0107822,1993,The Piano
0107843,1993,Point of No Return
0107889,1993,The Program
0107917,1993,Rage and Honor II
0107920,1993,Raining Stones
0107930,1993,Reckless Kelly
0107943,1993,The Remains of the Day
0107953,1993,Return of the Living Dead III
0107966,1993,Ripa ruostuu
0107969,1993,Rising Sun
0107977,1993,Robin Hood Men in Tights
0107978,1993,RoboCop 3
0107985,1993,Rookie of the Year
0107999,1992,Ruby Cairo
0108002,1993,Rudy
0108037,1993,The Sandlot
0108052,1993,Schindlers List
0108065,1993,Searching for Bobby Fischer
0108071,1993,The Secret Garden
0108101,1993,Shadowlands
0108122,1993,Cuts
0108147,1993,Sister Act 2 Back in the Habit
0108149,1993,Six Degrees of Separation
0108160,1993,Sleepless in Seattle
0108162,1993,Sliver
0108171,1993,Sniper
0108175,1993,Det sociala arvet
0108185,1993,Sommersby
0108188,1993,Sonatine
0108211,1993,Stalingrad
0108238,1993,Striking Distance
0108255,1993,Super Mario Bros.
0108258,1993,Surf Ninjas
0108265,1993,Swing Kids
0108308,1993,Teenage Mutant Ninja Turtles III
0108327,1993,The Thing Called Love
0108330,1993,This Boys Life
0108333,1993,The Three Musketeers
0108358,1993,Tombstone
0108394,1993,Trois couleurs Bleu
0108399,1993,True
0108410,1993,Twenty Bucks
0108425,1993,Die t”dliche Maria
0108451,1993,Untamed Heart
0108471,1993,Vale Abra?o
0108473,1993,The Vanishing
0108484,1992,Veturimiehet heiluttaa
0108500,1993,Les visiteurs
0108504,1992,Voor een verloren soldaat
0108515,1993,The  Room
0108525,1993,Waynes World 2
0108550,1993,Whats Eating Gilbert Grape
0108551,1993,Whats Love Got to Do with It
0108583,1993,Wittgenstein
0108598,1993,Wallace &amp; Gromit in The Wrong Trousers
0108614,1993,San lau sing woo dip gim
0108624,1993,Yi tian tu long ji Zhi mo jiao jiao zhu
0108656,1993,Zhong an zu
0109015,1994,3 Ninjas Kick Back
0109021,1994,8 Seconds
0109028,1995,? k”ldum klaka
0109035,1994,Above the Rim
0109040,1994,Ace Ventura Pet Detective
0109045,1994,The  s of Priscilla Queen of the Desert
0109067,1994,The Air Up There
0109068,1994,Airheads
0109117,1994,Andaz Apna Apna
0109127,1994,Angels in the Outfield
0109144,1994,A.P.E.X.
0109190,1994,Babys Day Out
0109219,1994,Barcelona
0109254,1994,Beverly Hills Cop III
0109277,1994,Gekij-ban - Bishjo senshi S€rѓ M–n S
0109279,1994,Black Beauty
0109287,1994,Blank Check
0109297,1994,Blink
0109303,1994,Blown Away
0109305,1994,Blue Chips
0109322,1994,Bottle Rocket
0109327,1994,Brainscan
0109340,1994,The Browning Version
0109348,1994,Bullets Over Broadway
0109357,1994,C Blok
0109361,1994,Cabin Boy
0109368,1994,Camilla
0109369,1994,Camp Nowhere
0109370,1995,Canadian Bacon
0109374,1994,Captives
0109378,1994,Cari fottutissimi amici
0109382,1993,Caro diario
0109403,1994,Chasers
0109410,1994,ChickenHawk
0109415,1995,Children of the Corn III Urban Harvest
0109417,1994,China Moon
0109424,1994,Chung Hing sam lam
0109444,1994,Clear and Present Danger
0109445,1994,Clerks.
0109446,1994,The Client
0109447,1994,Clifford
0109456,1994,Color of Night
0109480,1994,Cops and Robbersons
0109484,1994,Corrina Corrina
0109504,1994,Crooklyn
0109506,1994,The Crow
0109508,1994,Crumb
0109517,1993,Cyborg Cop
0109520,1994,D2 The Mighty Ducks
0109578,1994,Death Wish V The Face of Death
0109592,1994,Dellamorte Dellamore
0109635,1994,Disclosure
0109642,1995,Dolores Claiborne
0109676,1994,Drop Zone
0109686,1994,Dumb &amp; Dumber
0109688,1994,Dung che sai duk
0109707,1994,Ed Wood
0109723,1995,Embrace of the Vampire
0109739,1994,Ernest Goes to School
0109759,1994,Exotica
0109813,1994,The Flintstones
0109830,1994,Forrest Gump
0109831,1994,Four Weddings and a Funeral
0109835,1995,Frank &amp; Jesse
0109836,1994,Frankenstein
0109842,1994,Fresh
0109855,1994,Fun
0109890,1994,The Getaway
0109891,1994,Getting Even with Dad
0109913,1994,Go Fish
0109924,1994,Gore Whore
0109936,1994,Greedy
0109951,1994,Guarding Tess
0110005,1994,Heavenly Creatures
0110006,1995,Heavy Weights
0110008,1994,Heisei tanuki gassen ponpoko
0110027,1994,Highlander III The Sorcerer
0110057,1994,Hoop Dreams
0110064,1994,House Party 3
0110066,1995,Houseguest
0110074,1994,The Hudsucker Proxy
0110076,1994,Hum Aapke Hain Koun...
0110081,1994,Huozhe
0110093,1994,I Love Trouble
0110116,1994,Immortal Beloved
0110137,1994,The Inkwell
0110146,1994,Intersection
0110148,1994,Interview with the Vampire The Vampire Chronicles
0110157,1994,Iron Will
0110167,1994,It Could Happen to You
0110197,1994,Jimmy Hollywood
0110200,1994,Jing wu ying xiong
0110207,1994,Jonathan degli orsi
0110216,1994,Junior
0110265,1993,Killing Zoe
0110308,1994,The Last Seduction
0110322,1994,Legends of the Fall
0110329,1994,Leprechaun 2
0110353,1994,Lightning Jack
0110357,1994,The Lion King
0110363,1994,Little Big League
0110364,1994,Little Giants
0110365,1994,Little Odessa
0110366,1994,The Little Rascals
0110367,1994,Little Women
0110377,1994,London
0110395,1994,Love and a .45
0110399,1994,A Low Down Dirty Shame
0110413,1994,L‚on
0110428,1994,The Madness of King George
0110443,1995,Major Payne
0110475,1994,The Mask
0110478,1994,Maverick
0110490,1994,Men of
0110516,1994,Milk Money
